MapNumber,15
MapTip,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MapTip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MapTip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MapTip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
MapTip,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
MapTip,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1
MapTip,1,11,0,0,0,0,0,0,0,2,0,0,0,1,1,1,1,1
MapTip,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1
MapTip,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1
MapTip,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1
MapTip,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
MapTip,1,0,0,0,3,1,3,0,0,0,0,3,0,0,0,0,0,1
MapTip,1,10,1,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
MapTip,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
